timestamp,frame_id,label,confidence,track_id,bbox
2025-11-27T22:11:44.517896,89,person,0.8726862668991089,0,"(21, 128, 436, 479)"
2025-11-27T22:11:44.693404,90,person,0.8860374093055725,0,"(40, 131, 440, 479)"
2025-11-27T22:11:44.864533,91,person,0.8847607970237732,0,"(41, 132, 441, 479)"
2025-11-27T22:11:45.034409,92,person,0.8781229257583618,0,"(23, 132, 439, 479)"
2025-11-27T22:11:45.205680,93,person,0.8758402466773987,0,"(40, 130, 439, 479)"
2025-11-27T22:11:45.382142,94,person,0.8728415966033936,0,"(42, 131, 436, 479)"
2025-11-27T22:11:45.554661,95,person,0.7873992919921875,0,"(55, 122, 419, 479)"
2025-11-27T22:11:45.735231,96,person,0.8776199221611023,0,"(54, 119, 417, 479)"
2025-11-27T22:11:45.924407,97,person,0.8565192222595215,0,"(53, 119, 418, 479)"
2025-11-27T22:11:46.135997,98,person,0.8783771395683289,0,"(47, 122, 419, 479)"
2025-11-27T22:11:46.328154,99,person,0.85494464635849,0,"(54, 122, 419, 480)"
2025-11-27T22:11:46.536163,100,person,0.8657359480857849,0,"(57, 123, 416, 479)"
2025-11-27T22:11:46.738550,101,person,0.8687572479248047,0,"(56, 123, 419, 479)"
2025-11-27T22:11:46.967955,102,person,0.9090095162391663,0,"(53, 123, 438, 479)"
2025-11-27T22:11:47.186458,103,person,0.9093233346939087,0,"(51, 121, 440, 479)"
2025-11-27T22:11:47.456092,104,person,0.912855327129364,0,"(57, 118, 446, 479)"
2025-11-27T22:11:47.458788,104,couch,0.47282469272613525,2,"(0, 227, 570, 478)"
2025-11-27T22:11:47.694324,105,person,0.9204456806182861,0,"(62, 118, 447, 479)"
2025-11-27T22:11:47.699707,105,person,0.6311095356941223,3,"(0, 193, 98, 478)"
2025-11-27T22:11:47.927514,106,person,0.9196068644523621,0,"(62, 118, 447, 479)"
2025-11-27T22:11:47.932111,106,person,0.7543560266494751,3,"(0, 168, 102, 477)"
2025-11-27T22:11:48.165300,107,person,0.9211919903755188,0,"(62, 118, 446, 479)"
2025-11-27T22:11:48.170667,107,person,0.6225067973136902,3,"(0, 151, 110, 479)"
2025-11-27T22:11:48.355672,108,person,0.9186619520187378,0,"(61, 118, 446, 479)"
2025-11-27T22:11:48.361114,108,person,0.6710520386695862,3,"(0, 144, 114, 479)"
2025-11-27T22:11:48.558429,109,person,0.9160044193267822,0,"(61, 118, 445, 479)"
2025-11-27T22:11:48.564059,109,person,0.71657395362854,3,"(0, 134, 109, 478)"
2025-11-27T22:11:48.777309,110,person,0.9036775231361389,0,"(59, 118, 444, 479)"
2025-11-27T22:11:48.782554,110,person,0.7059661746025085,3,"(0, 117, 108, 479)"
2025-11-27T22:11:49.019874,111,person,0.9064691662788391,0,"(57, 119, 444, 479)"
2025-11-27T22:11:49.025375,111,person,0.7068368792533875,3,"(0, 97, 115, 479)"
2025-11-27T22:11:49.269213,112,person,0.8896797299385071,0,"(49, 120, 442, 479)"
2025-11-27T22:11:49.274319,112,person,0.7187811732292175,3,"(0, 98, 104, 479)"
2025-11-27T22:11:49.527442,113,person,0.8999025225639343,0,"(56, 120, 441, 479)"
2025-11-27T22:11:49.533094,113,person,0.7784843444824219,3,"(0, 98, 110, 479)"
2025-11-27T22:11:49.769133,114,person,0.9005908966064453,0,"(55, 120, 441, 479)"
2025-11-27T22:11:49.774051,114,person,0.828757643699646,3,"(0, 105, 108, 478)"
2025-11-27T22:11:50.008450,115,person,0.9038593173027039,0,"(55, 120, 441, 479)"
2025-11-27T22:11:50.013519,115,person,0.8123103380203247,3,"(0, 106, 114, 478)"
2025-11-27T22:11:50.226735,116,person,0.8854591250419617,0,"(51, 120, 439, 479)"
2025-11-27T22:11:50.232278,116,person,0.6963263154029846,3,"(0, 107, 122, 478)"
2025-11-27T22:11:50.418228,117,person,0.8884627819061279,0,"(47, 120, 440, 479)"
2025-11-27T22:11:50.424158,117,person,0.656335711479187,3,"(0, 105, 93, 479)"
2025-11-27T22:11:50.605723,118,person,0.8898710608482361,0,"(50, 117, 442, 479)"
2025-11-27T22:11:50.611293,118,person,0.7085471749305725,3,"(0, 107, 95, 478)"
2025-11-27T22:11:50.824628,119,person,0.8754744529724121,0,"(40, 108, 446, 478)"
2025-11-27T22:11:50.829987,119,person,0.797993004322052,3,"(0, 109, 100, 478)"
2025-11-27T22:11:51.014313,120,person,0.8803468942642212,0,"(36, 107, 445, 479)"
2025-11-27T22:11:51.019720,120,person,0.7477127313613892,3,"(0, 109, 107, 478)"
2025-11-27T22:11:51.221616,121,person,0.8882560133934021,0,"(23, 120, 435, 479)"
2025-11-27T22:11:51.226901,121,person,0.7095208764076233,3,"(0, 109, 99, 478)"
2025-11-27T22:11:51.432041,122,person,0.9032299518585205,0,"(43, 124, 434, 479)"
2025-11-27T22:11:51.437747,122,person,0.7833627462387085,3,"(0, 112, 94, 479)"
2025-11-27T22:11:51.619693,123,person,0.9205938577651978,0,"(48, 128, 431, 479)"
2025-11-27T22:11:51.625123,123,person,0.7899067401885986,3,"(0, 112, 108, 478)"
